resume_id,job_id,all-mpnet-base-v2_score,paraphrase-MiniLM-L6-v2_score,all-MiniLM-L12-v1_score,all-roberta-large-v1_score,bert_base_nli_mean_tokens_score
pdf_resume_1001,Full-stack Developer.txt,321,460,353,317,544
pdf_resume_1020,Full-stack Developer.txt,111,97,138,86,103
pdf_resume_1024,Full-stack Developer.txt,529,563,600,623,497
pdf_resume_1031,Full-stack Developer.txt,906,855,902,797,860
pdf_resume_1033,Full-stack Developer.txt,45,14,29,220,21
pdf_resume_1036,Full-stack Developer.txt,137,118,132,638,185
pdf_resume_1037,Full-stack Developer.txt,34,34,39,28,46
pdf_resume_1039,Full-stack Developer.txt,111,69,116,307,137
pdf_resume_1047,Full-stack Developer.txt,350,183,313,176,124
pdf_resume_1048,Full-stack Developer.txt,810,908,865,878,875
pdf_resume_1056,Full-stack Developer.txt,344,199,383,273,59
pdf_resume_1070,Full-stack Developer.txt,66,39,60,33,107
pdf_resume_1071,Full-stack Developer.txt,837,764,875,863,812
pdf_resume_1076,Full-stack Developer.txt,637,694,419,673,245
pdf_resume_1097,Full-stack Developer.txt,142,58,44,67,144
pdf_resume_1105,Full-stack Developer.txt,653,694,614,673,337
pdf_resume_1109,Full-stack Developer.txt,850,908,833,853,822
pdf_resume_112,Full-stack Developer.txt,317,328,294,438,431
pdf_resume_1124,Full-stack Developer.txt,24,185,18,147,103
pdf_resume_115,Full-stack Developer.txt,505,277,360,155,453
pdf_resume_1153,Full-stack Developer.txt,484,382,475,631,301
pdf_resume_1167,Full-stack Developer.txt,592,729,438,699,633
pdf_resume_1169,Full-stack Developer.txt,242,243,279,348,582
pdf_resume_1175,Full-stack Developer.txt,614,851,660,721,756
pdf_resume_1183,Full-stack Developer.txt,637,851,695,762,852
pdf_resume_123,Full-stack Developer.txt,329,183,259,49,59
pdf_resume_1231,Full-stack Developer.txt,700,758,706,750,690
pdf_resume_1235,Full-stack Developer.txt,366,199,450,300,167
pdf_resume_1267,Full-stack Developer.txt,335,162,280,62,52
pdf_resume_1273,Full-stack Developer.txt,350,371,313,270,155
pdf_resume_1283,Full-stack Developer.txt,509,255,400,194,483
pdf_resume_1285,Full-stack Developer.txt,499,444,369,565,215
pdf_resume_1290,Full-stack Developer.txt,96,95,111,51,59
pdf_resume_1303,Full-stack Developer.txt,720,403,527,594,327
pdf_resume_1317,Full-stack Developer.txt,660,729,668,570,657
pdf_resume_1319,Full-stack Developer.txt,101,162,127,326,144
pdf_resume_1325,Full-stack Developer.txt,614,835,551,689,836
pdf_resume_1328,Full-stack Developer.txt,709,403,502,594,327
pdf_resume_1331,Full-stack Developer.txt,31,12,21,19,12
pdf_resume_1341,Full-stack Developer.txt,509,241,394,132,409
pdf_resume_1380,Full-stack Developer.txt,399,526,151,304,346
pdf_resume_1395,Full-stack Developer.txt,821,750,871,764,858
pdf_resume_1397,Full-stack Developer.txt,910,908,915,894,934
pdf_resume_1398,Full-stack Developer.txt,726,755,800,852,866
pdf_resume_1401,Full-stack Developer.txt,879,908,878,894,885
pdf_resume_1403,Full-stack Developer.txt,819,810,802,819,923
pdf_resume_1414,Full-stack Developer.txt,810,908,865,616,878
pdf_resume_1419,Full-stack Developer.txt,399,259,169,170,35
pdf_resume_1430,Full-stack Developer.txt,831,755,847,830,681
pdf_resume_1510,Full-stack Developer.txt,326,188,74,198,180
pdf_resume_1513,Full-stack Developer.txt,471,262,273,162,175
pdf_resume_1529,Full-stack Developer.txt,85,16,57,152,67
pdf_resume_1534,Full-stack Developer.txt,775,634,751,788,727
pdf_resume_1540,Full-stack Developer.txt,907,520,897,910,856
pdf_resume_1550,Full-stack Developer.txt,413,368,360,201,284
pdf_resume_1558,Full-stack Developer.txt,865,650,847,876,582
pdf_resume_1577,Full-stack Developer.txt,259,825,319,525,790
pdf_resume_159,Full-stack Developer.txt,413,262,374,296,112
pdf_resume_16,Full-stack Developer.txt,101,56,116,58,117
pdf_resume_1604,Full-stack Developer.txt,750,665,588,703,378
pdf_resume_1605,Full-stack Developer.txt,898,815,892,865,847
pdf_resume_1610,Full-stack Developer.txt,675,590,687,686,511
pdf_resume_1611,Full-stack Developer.txt,439,323,534,590,511
pdf_resume_1615,Full-stack Developer.txt,857,614,812,794,690
pdf_resume_1626,Full-stack Developer.txt,885,773,860,833,798
pdf_resume_1635,Full-stack Developer.txt,446,694,335,425,450
pdf_resume_1648,Full-stack Developer.txt,803,804,823,810,902
pdf_resume_1668,Full-stack Developer.txt,880,854,901,871,926
pdf_resume_1673,Full-stack Developer.txt,866,908,898,732,918
pdf_resume_1676,Full-stack Developer.txt,814,858,841,893,907
pdf_resume_1677,Full-stack Developer.txt,759,649,588,638,474
pdf_resume_1688,Full-stack Developer.txt,73,220,181,220,618
pdf_resume_1696,Full-stack Developer.txt,202,192,189,247,311
pdf_resume_17,Full-stack Developer.txt,125,89,86,166,67
pdf_resume_1701,Full-stack Developer.txt,699,318,772,420,852
pdf_resume_1729,Full-stack Developer.txt,166,111,227,203,284
pdf_resume_1751,Full-stack Developer.txt,350,560,145,455,185
pdf_resume_1788,Full-stack Developer.txt,383,441,330,281,301
pdf_resume_1798,Full-stack Developer.txt,741,634,732,781,595
pdf_resume_18,Full-stack Developer.txt,136,34,79,176,74
pdf_resume_1808,Full-stack Developer.txt,580,376,371,436,277
pdf_resume_1810,Full-stack Developer.txt,218,284,106,176,483
pdf_resume_1813,Full-stack Developer.txt,399,272,293,397,252
pdf_resume_1853,Full-stack Developer.txt,371,227,116,296,522
pdf_resume_1859,Full-stack Developer.txt,847,724,846,767,522
pdf_resume_1860,Full-stack Developer.txt,750,665,588,703,378
pdf_resume_1866,Full-stack Developer.txt,187,153,57,109,160
pdf_resume_1884,Full-stack Developer.txt,60,45,64,34,93
pdf_resume_1886,Full-stack Developer.txt,489,463,327,545,301
pdf_resume_1890,Full-stack Developer.txt,568,387,624,365,690
pdf_resume_1905,Full-stack Developer.txt,556,298,563,491,491
pdf_resume_191,Full-stack Developer.txt,800,841,692,784,827
pdf_resume_1916,Full-stack Developer.txt,409,800,378,355,861
pdf_resume_203,Full-stack Developer.txt,706,694,807,849,700
pdf_resume_2051,Full-stack Developer.txt,837,764,875,863,812
pdf_resume_2085,Full-stack Developer.txt,375,351,206,312,575
pdf_resume_21,Full-stack Developer.txt,111,77,96,314,52
pdf_resume_2114,Full-stack Developer.txt,792,775,804,787,802
pdf_resume_2120,Full-stack Developer.txt,216,492,515,293,707
pdf_resume_2147,Full-stack Developer.txt,592,729,438,699,633
pdf_resume_220,Full-stack Developer.txt,827,908,741,837,822
pdf_resume_2216,Full-stack Developer.txt,366,199,450,300,167
pdf_resume_2227,Full-stack Developer.txt,466,908,504,658,774
pdf_resume_2240,Full-stack Developer.txt,335,162,280,62,52
pdf_resume_2278,Full-stack Developer.txt,535,829,703,732,774
pdf_resume_2308,Full-stack Developer.txt,805,908,716,859,822
pdf_resume_232,Full-stack Developer.txt,111,89,96,182,52
pdf_resume_2360,Full-stack Developer.txt,329,371,259,140,93
pdf_resume_2375,Full-stack Developer.txt,728,787,403,658,764
pdf_resume_2387,Full-stack Developer.txt,819,810,802,819,923
pdf_resume_240,Full-stack Developer.txt,556,495,563,464,601
pdf_resume_2400,Full-stack Developer.txt,489,463,327,545,301
pdf_resume_2407,Full-stack Developer.txt,694,815,820,648,909
pdf_resume_2427,Full-stack Developer.txt,850,908,833,889,807
pdf_resume_2465,Full-stack Developer.txt,269,551,504,417,555
pdf_resume_2475,Full-stack Developer.txt,881,608,871,867,781
pdf_resume_25,Full-stack Developer.txt,835,732,873,868,561
pdf_resume_2579,Full-stack Developer.txt,653,694,614,673,409
pdf_resume_2609,Full-stack Developer.txt,637,449,638,553,291
pdf_resume_2693,Full-stack Developer.txt,478,873,484,533,707
pdf_resume_2752,Full-stack Developer.txt,637,449,638,553,291
pdf_resume_2791,Full-stack Developer.txt,603,359,638,545,191
pdf_resume_281,Full-stack Developer.txt,406,290,255,343,746
pdf_resume_2813,Full-stack Developer.txt,910,832,893,896,900
pdf_resume_2820,Full-stack Developer.txt,125,149,52,166,67
pdf_resume_2825,Full-stack Developer.txt,313,135,321,562,431
pdf_resume_2873,Full-stack Developer.txt,714,652,712,858,891
pdf_resume_2879,Full-stack Developer.txt,896,908,903,860,921
pdf_resume_2956,Full-stack Developer.txt,323,441,521,408,444
pdf_resume_2960,Full-stack Developer.txt,587,694,588,650,444
pdf_resume_3000,Full-stack Developer.txt,525,364,807,755,642
pdf_resume_311,Full-stack Developer.txt,870,738,855,885,522
pdf_resume_353,Full-stack Developer.txt,432,757,653,537,612
pdf_resume_360,Full-stack Developer.txt,125,89,130,307,144
pdf_resume_408,Full-stack Developer.txt,11,54,10,126,107
pdf_resume_419,Full-stack Developer.txt,357,199,410,300,167
pdf_resume_468,Full-stack Developer.txt,329,371,127,15,93
pdf_resume_486,Full-stack Developer.txt,710,827,507,726,674
pdf_resume_514,Full-stack Developer.txt,855,791,887,828,790
pdf_resume_536,Full-stack Developer.txt,96,69,138,179,151
pdf_resume_543,Full-stack Developer.txt,139,89,138,307,185
pdf_resume_557,Full-stack Developer.txt,929,908,929,919,934
pdf_resume_569,Full-stack Developer.txt,393,359,419,466,618
pdf_resume_606,Full-stack Developer.txt,834,724,690,909,905
pdf_resume_607,Full-stack Developer.txt,682,529,698,797,866
pdf_resume_608,Full-stack Developer.txt,918,908,907,922,927
pdf_resume_609,Full-stack Developer.txt,900,793,895,851,911
pdf_resume_610,Full-stack Developer.txt,822,770,829,881,925
pdf_resume_613,Full-stack Developer.txt,750,797,835,628,895
pdf_resume_614,Full-stack Developer.txt,886,779,884,899,883
pdf_resume_616,Full-stack Developer.txt,902,843,877,898,909
pdf_resume_617,Full-stack Developer.txt,867,908,880,793,921
pdf_resume_621,Full-stack Developer.txt,778,785,889,833,893
pdf_resume_633,Full-stack Developer.txt,637,694,588,673,366
pdf_resume_645,Full-stack Developer.txt,714,333,674,759,633
pdf_resume_65,Full-stack Developer.txt,608,551,423,562,497
pdf_resume_697,Full-stack Developer.txt,183,125,259,49,267
pdf_resume_703,Full-stack Developer.txt,216,45,127,255,1
pdf_resume_72,Full-stack Developer.txt,413,620,423,206,662
pdf_resume_738,Full-stack Developer.txt,735,623,551,630,522
pdf_resume_748,Full-stack Developer.txt,422,629,455,505,718
pdf_resume_784,Full-stack Developer.txt,207,144,206,440,252
pdf_resume_785,Full-stack Developer.txt,133,81,138,182,160
pdf_resume_796,Full-stack Developer.txt,675,391,588,375,468
pdf_resume_799,Full-stack Developer.txt,587,543,588,518,284
pdf_resume_803,Full-stack Developer.txt,344,199,397,267,167
pdf_resume_818,Full-stack Developer.txt,692,304,816,529,378
pdf_resume_833,Full-stack Developer.txt,783,908,788,819,756
pdf_resume_864,Full-stack Developer.txt,368,179,111,328,74
pdf_resume_871,Full-stack Developer.txt,711,424,660,581,491
pdf_resume_878,Full-stack Developer.txt,350,183,313,62,124
pdf_resume_879,Full-stack Developer.txt,119,146,165,320,209
pdf_resume_884,Full-stack Developer.txt,235,120,149,318,191
pdf_resume_894,Full-stack Developer.txt,608,631,566,491,497
pdf_resume_918,Full-stack Developer.txt,929,768,929,920,884
pdf_resume_946,Full-stack Developer.txt,248,142,217,126,130
pdf_resume_955,Full-stack Developer.txt,478,566,588,486,284
pdf_resume_965,Full-stack Developer.txt,761,908,769,841,833
pdf_resume_985,Full-stack Developer.txt,696,582,563,570,836
pdf_resume_986,Full-stack Developer.txt,183,125,259,49,267
pdf_resume_987,Full-stack Developer.txt,172,323,250,109,517
pdf_resume_1006,Full-stack Developer.txt,653,694,614,673,409
pdf_resume_1010,Full-stack Developer.txt,34,179,23,320,27
pdf_resume_102,Full-stack Developer.txt,867,840,904,819,880
pdf_resume_1022,Full-stack Developer.txt,229,359,265,149,618
pdf_resume_1032,Full-stack Developer.txt,51,26,82,23,112
pdf_resume_1034,Full-stack Developer.txt,68,81,54,43,85
pdf_resume_1035,Full-stack Developer.txt,133,89,124,65,155
pdf_resume_1042,Full-stack Developer.txt,331,507,758,557,746
pdf_resume_1046,Full-stack Developer.txt,637,539,624,518,463
pdf_resume_1050,Full-stack Developer.txt,344,524,224,626,457
pdf_resume_1052,Full-stack Developer.txt,443,743,496,486,833
pdf_resume_1060,Full-stack Developer.txt,850,908,824,889,827
pdf_resume_1061,Full-stack Developer.txt,153,156,172,112,200
pdf_resume_1068,Full-stack Developer.txt,252,444,186,201,99
pdf_resume_1069,Full-stack Developer.txt,158,172,147,161,220
pdf_resume_107,Full-stack Developer.txt,864,433,818,726,764
pdf_resume_1072,Full-stack Developer.txt,432,743,679,400,555
pdf_resume_1074,Full-stack Developer.txt,637,694,588,673,366
pdf_resume_1082,Full-stack Developer.txt,844,908,839,797,915
pdf_resume_1089,Full-stack Developer.txt,339,847,363,609,727
pdf_resume_109,Full-stack Developer.txt,323,535,366,565,504
pdf_resume_1093,Full-stack Developer.txt,582,345,432,584,420
pdf_resume_1099,Full-stack Developer.txt,422,355,668,417,511
pdf_resume_11,Full-stack Developer.txt,133,89,122,182,124
pdf_resume_110,Full-stack Developer.txt,573,641,725,785,642
pdf_resume_1100,Full-stack Developer.txt,259,229,304,385,93
pdf_resume_1101,Full-stack Developer.txt,202,426,174,250,444
pdf_resume_1102,Full-stack Developer.txt,380,211,277,422,444
pdf_resume_1108,Full-stack Developer.txt,450,569,479,239,497
pdf_resume_1111,Full-stack Developer.txt,686,511,766,718,756
pdf_resume_1113,Full-stack Developer.txt,141,272,192,25,200
pdf_resume_1119,Full-stack Developer.txt,696,642,804,845,522
pdf_resume_1121,Full-stack Developer.txt,11,6,19,5,39
pdf_resume_1129,Full-stack Developer.txt,425,264,403,214,59
pdf_resume_113,Full-stack Developer.txt,101,169,34,72,32
pdf_resume_1135,Full-stack Developer.txt,37,28,45,17,31
pdf_resume_1147,Full-stack Developer.txt,432,738,683,570,511
pdf_resume_1149,Full-stack Developer.txt,690,774,772,654,852
pdf_resume_1151,Full-stack Developer.txt,313,293,363,441,220
pdf_resume_1161,Full-stack Developer.txt,819,746,730,762,852
pdf_resume_1168,Full-stack Developer.txt,831,783,862,778,843
pdf_resume_1180,Full-stack Developer.txt,686,517,700,557,690
pdf_resume_1184,Full-stack Developer.txt,520,551,674,673,431
pdf_resume_1185,Full-stack Developer.txt,179,253,65,92,209
pdf_resume_1187,Full-stack Developer.txt,111,74,96,77,67
pdf_resume_1190,Full-stack Developer.txt,692,490,647,483,567
pdf_resume_1196,Full-stack Developer.txt,538,387,727,452,267
pdf_resume_12,Full-stack Developer.txt,111,64,96,194,175
pdf_resume_1209,Full-stack Developer.txt,912,597,913,913,852
pdf_resume_122,Full-stack Developer.txt,783,908,788,819,764
pdf_resume_1221,Full-stack Developer.txt,597,815,779,744,738
pdf_resume_1223,Full-stack Developer.txt,266,585,254,497,229
pdf_resume_1228,Full-stack Developer.txt,462,463,504,562,483
pdf_resume_1230,Full-stack Developer.txt,675,694,796,711,549
pdf_resume_1233,Full-stack Developer.txt,255,134,309,210,79
pdf_resume_1239,Full-stack Developer.txt,81,61,183,98,144
pdf_resume_1240,Full-stack Developer.txt,706,532,507,849,606
pdf_resume_1241,Full-stack Developer.txt,689,835,758,718,871
pdf_resume_1244,Full-stack Developer.txt,335,789,537,478,818
pdf_resume_126,Full-stack Developer.txt,757,806,769,841,779
pdf_resume_1269,Full-stack Developer.txt,416,190,644,277,409
pdf_resume_1270,Full-stack Developer.txt,929,908,929,931,919
pdf_resume_1277,Full-stack Developer.txt,499,318,712,755,681
pdf_resume_1280,Full-stack Developer.txt,53,387,43,98,200
pdf_resume_1284,Full-stack Developer.txt,72,206,213,132,431
pdf_resume_1289,Full-stack Developer.txt,286,253,212,505,291
pdf_resume_1297,Full-stack Developer.txt,876,433,829,654,812
pdf_resume_13,Full-stack Developer.txt,15,10,8,4,2
pdf_resume_1306,Full-stack Developer.txt,146,174,147,355,319
pdf_resume_1309,Full-stack Developer.txt,478,417,342,673,595
pdf_resume_1311,Full-stack Developer.txt,30,14,21,82,7
pdf_resume_1313,Full-stack Developer.txt,77,48,210,106,17
pdf_resume_1320,Full-stack Developer.txt,130,89,96,176,59
pdf_resume_1323,Full-stack Developer.txt,727,781,532,611,756
pdf_resume_1327,Full-stack Developer.txt,891,824,893,885,890
pdf_resume_1333,Full-stack Developer.txt,34,20,162,21,99
pdf_resume_1335,Full-stack Developer.txt,272,237,172,332,220
pdf_resume_1337,Full-stack Developer.txt,646,520,614,638,237
pdf_resume_1339,Full-stack Developer.txt,77,48,74,157,67
pdf_resume_1348,Full-stack Developer.txt,375,280,410,365,457
pdf_resume_1353,Full-stack Developer.txt,543,330,543,620,390
pdf_resume_1356,Full-stack Developer.txt,82,89,138,70,151
pdf_resume_1358,Full-stack Developer.txt,317,149,515,286,398
pdf_resume_136,Full-stack Developer.txt,90,74,138,189,200
pdf_resume_1360,Full-stack Developer.txt,362,251,242,434,504
pdf_resume_1362,Full-stack Developer.txt,775,483,788,495,681
pdf_resume_1364,Full-stack Developer.txt,274,608,244,360,398
pdf_resume_1370,Full-stack Developer.txt,857,626,775,846,707
pdf_resume_1371,Full-stack Developer.txt,568,646,524,600,667
pdf_resume_1376,Full-stack Developer.txt,929,908,929,931,934
pdf_resume_1386,Full-stack Developer.txt,816,601,709,478,707
pdf_resume_1387,Full-stack Developer.txt,929,908,929,931,934
pdf_resume_1388,Full-stack Developer.txt,104,165,86,166,175
pdf_resume_1394,Full-stack Developer.txt,179,116,167,343,252
pdf_resume_14,Full-stack Developer.txt,70,74,69,34,130
pdf_resume_1412,Full-stack Developer.txt,317,159,515,431,398
pdf_resume_1418,Full-stack Developer.txt,79,106,104,55,93
pdf_resume_1425,Full-stack Developer.txt,741,726,781,786,794
pdf_resume_1434,Full-stack Developer.txt,775,694,796,746,625
pdf_resume_1446,Full-stack Developer.txt,209,654,238,247,544
pdf_resume_1448,Full-stack Developer.txt,582,401,605,491,555
pdf_resume_145,Full-stack Developer.txt,637,694,796,711,450
pdf_resume_1451,Full-stack Developer.txt,576,804,558,689,769
pdf_resume_1454,Full-stack Developer.txt,563,729,529,896,843
pdf_resume_1457,Full-stack Developer.txt,768,590,836,775,555
pdf_resume_1474,Full-stack Developer.txt,209,657,358,132,567
pdf_resume_1476,Full-stack Developer.txt,142,51,31,68,200
pdf_resume_1479,Full-stack Developer.txt,750,865,741,804,618
pdf_resume_1480,Full-stack Developer.txt,499,384,169,239,468
pdf_resume_1481,Full-stack Developer.txt,620,587,484,389,420
pdf_resume_1483,Full-stack Developer.txt,792,694,638,726,291
pdf_resume_1484,Full-stack Developer.txt,96,293,161,82,229
pdf_resume_1486,Full-stack Developer.txt,738,820,571,570,582
pdf_resume_1487,Full-stack Developer.txt,471,287,349,478,212
pdf_resume_149,Full-stack Developer.txt,233,143,217,170,124
pdf_resume_1490,Full-stack Developer.txt,750,865,741,804,618
pdf_resume_1496,Full-stack Developer.txt,768,387,716,638,601
pdf_resume_1498,Full-stack Developer.txt,391,225,391,224,690
pdf_resume_15,Full-stack Developer.txt,93,81,138,173,130
pdf_resume_150,Full-stack Developer.txt,446,207,228,411,463
pdf_resume_1500,Full-stack Developer.txt,432,302,304,390,301
pdf_resume_1501,Full-stack Developer.txt,432,302,304,390,301
pdf_resume_1502,Full-stack Developer.txt,538,734,624,505,738
pdf_resume_1503,Full-stack Developer.txt,700,327,687,576,444
pdf_resume_151,Full-stack Developer.txt,391,642,484,296,859
pdf_resume_1520,Full-stack Developer.txt,369,105,159,143,229
pdf_resume_1522,Full-stack Developer.txt,354,284,320,372,409
pdf_resume_1523,Full-stack Developer.txt,750,865,741,804,625
pdf_resume_1524,Full-stack Developer.txt,750,908,741,804,746
pdf_resume_1527,Full-stack Developer.txt,209,220,226,170,267
pdf_resume_153,Full-stack Developer.txt,653,694,660,646,497
pdf_resume_1530,Full-stack Developer.txt,119,293,156,77,291
pdf_resume_1537,Full-stack Developer.txt,603,444,632,525,319
pdf_resume_1542,Full-stack Developer.txt,174,214,186,393,59
pdf_resume_1546,Full-stack Developer.txt,250,251,324,247,549
pdf_resume_1555,Full-stack Developer.txt,520,497,410,267,544
pdf_resume_1556,Full-stack Developer.txt,678,694,614,738,420
pdf_resume_1557,Full-stack Developer.txt,212,318,217,214,633
pdf_resume_1559,Full-stack Developer.txt,888,818,895,901,779
pdf_resume_1560,Full-stack Developer.txt,679,578,488,738,420
pdf_resume_1570,Full-stack Developer.txt,144,169,177,261,260
pdf_resume_1571,Full-stack Developer.txt,478,305,458,205,483
pdf_resume_1573,Full-stack Developer.txt,326,296,348,231,346
pdf_resume_1581,Full-stack Developer.txt,63,123,162,30,103
pdf_resume_1582,Full-stack Developer.txt,653,694,614,673,366
pdf_resume_1590,Full-stack Developer.txt,119,215,156,77,267
pdf_resume_1592,Full-stack Developer.txt,291,298,365,235,642
pdf_resume_1614,Full-stack Developer.txt,259,797,371,483,625
pdf_resume_1619,Full-stack Developer.txt,614,631,674,486,794
pdf_resume_162,Full-stack Developer.txt,551,266,397,348,229
pdf_resume_1624,Full-stack Developer.txt,862,694,812,861,852
pdf_resume_1625,Full-stack Developer.txt,202,245,154,207,536
pdf_resume_1643,Full-stack Developer.txt,513,280,458,375,732
pdf_resume_1646,Full-stack Developer.txt,190,380,524,462,437
pdf_resume_1649,Full-stack Developer.txt,603,517,607,638,463
pdf_resume_165,Full-stack Developer.txt,42,100,151,112,52
pdf_resume_1662,Full-stack Developer.txt,456,338,381,509,237
pdf_resume_1675,Full-stack Developer.txt,231,545,124,459,366
pdf_resume_1682,Full-stack Developer.txt,399,259,169,170,20
pdf_resume_1692,Full-stack Developer.txt,248,764,291,397,700
pdf_resume_1694,Full-stack Developer.txt,214,48,213,142,151
pdf_resume_171,Full-stack Developer.txt,308,218,679,242,311
pdf_resume_1710,Full-stack Developer.txt,90,111,127,55,237
pdf_resume_1715,Full-stack Developer.txt,489,288,466,565,354
pdf_resume_1717,Full-stack Developer.txt,63,215,120,45,497
pdf_resume_1720,Full-stack Developer.txt,190,39,77,91,39
pdf_resume_1724,Full-stack Developer.txt,308,590,296,434,729
pdf_resume_1726,Full-stack Developer.txt,566,470,555,518,544
pdf_resume_1728,Full-stack Developer.txt,231,293,217,239,474
pdf_resume_173,Full-stack Developer.txt,190,211,151,46,237
pdf_resume_1730,Full-stack Developer.txt,304,492,164,393,474
pdf_resume_1732,Full-stack Developer.txt,474,376,588,332,337
pdf_resume_1738,Full-stack Developer.txt,48,18,31,20,24
pdf_resume_1739,Full-stack Developer.txt,698,750,729,518,746
pdf_resume_1740,Full-stack Developer.txt,502,298,201,537,245
pdf_resume_1741,Full-stack Developer.txt,637,694,588,673,390
pdf_resume_1747,Full-stack Developer.txt,312,58,86,136,29
pdf_resume_1754,Full-stack Developer.txt,55,42,26,82,200
pdf_resume_176,Full-stack Developer.txt,443,359,282,348,284
pdf_resume_1767,Full-stack Developer.txt,902,594,772,904,798
pdf_resume_1772,Full-stack Developer.txt,466,585,496,576,662
pdf_resume_1775,Full-stack Developer.txt,556,394,548,176,718
pdf_resume_1782,Full-stack Developer.txt,768,590,647,623,774
pdf_resume_179,Full-stack Developer.txt,823,429,732,770,491
pdf_resume_1792,Full-stack Developer.txt,90,135,111,139,160
pdf_resume_1793,Full-stack Developer.txt,929,869,929,917,915
pdf_resume_1794,Full-stack Developer.txt,509,614,368,312,595
pdf_resume_180,Full-stack Developer.txt,587,694,588,512,354
pdf_resume_1802,Full-stack Developer.txt,509,342,692,758,366
pdf_resume_1803,Full-stack Developer.txt,255,594,299,239,718
pdf_resume_1804,Full-stack Developer.txt,5,22,4,11,19
pdf_resume_1806,Full-stack Developer.txt,603,770,536,603,612
pdf_resume_1815,Full-stack Developer.txt,872,770,905,907,873
pdf_resume_1816,Full-stack Developer.txt,620,364,299,422,185
pdf_resume_1823,Full-stack Developer.txt,750,908,741,804,746
pdf_resume_1824,Full-stack Developer.txt,750,908,741,804,732
pdf_resume_1829,Full-stack Developer.txt,739,466,551,613,378
pdf_resume_1838,Full-stack Developer.txt,242,668,267,312,606
pdf_resume_1839,Full-stack Developer.txt,637,601,515,462,650
pdf_resume_1842,Full-stack Developer.txt,265,734,317,326,642
pdf_resume_1847,Full-stack Developer.txt,45,262,53,93,39
pdf_resume_1856,Full-stack Developer.txt,792,694,638,689,468
pdf_resume_186,Full-stack Developer.txt,495,539,462,329,319
pdf_resume_1861,Full-stack Developer.txt,350,235,107,286,488
pdf_resume_1864,Full-stack Developer.txt,556,480,353,508,567
pdf_resume_1875,Full-stack Developer.txt,840,778,796,789,891
pdf_resume_1881,Full-stack Developer.txt,806,517,799,593,875
pdf_resume_1887,Full-stack Developer.txt,119,54,120,159,117
pdf_resume_1889,Full-stack Developer.txt,582,551,588,684,225
pdf_resume_189,Full-stack Developer.txt,85,42,60,68,32
pdf_resume_1892,Full-stack Developer.txt,32,39,56,89,79
pdf_resume_1899,Full-stack Developer.txt,16,14,34,9,14
pdf_resume_19,Full-stack Developer.txt,60,53,69,37,117
pdf_resume_1902,Full-stack Developer.txt,529,634,527,478,667
pdf_resume_1915,Full-stack Developer.txt,422,551,304,348,354
pdf_resume_192,Full-stack Developer.txt,306,449,389,381,738
pdf_resume_1928,Full-stack Developer.txt,146,144,179,151,444
pdf_resume_1929,Full-stack Developer.txt,139,69,96,186,99
pdf_resume_1937,Full-stack Developer.txt,259,239,330,253,378
pdf_resume_1941,Full-stack Developer.txt,775,606,772,623,431
pdf_resume_1945,Full-stack Developer.txt,40,39,62,102,74
pdf_resume_1947,Full-stack Developer.txt,675,694,796,711,555
pdf_resume_1949,Full-stack Developer.txt,720,810,843,782,700
pdf_resume_1952,Full-stack Developer.txt,202,459,347,244,366
pdf_resume_1959,Full-stack Developer.txt,149,114,426,191,144
pdf_resume_1961,Full-stack Developer.txt,804,563,812,855,587
pdf_resume_1967,Full-stack Developer.txt,541,563,727,750,575
pdf_resume_1969,Full-stack Developer.txt,898,603,918,873,871
pdf_resume_197,Full-stack Developer.txt,362,767,419,469,567
pdf_resume_1976,Full-stack Developer.txt,629,851,650,726,807
pdf_resume_1978,Full-stack Developer.txt,220,275,206,186,366
pdf_resume_1984,Full-stack Developer.txt,587,646,628,638,337
pdf_resume_1988,Full-stack Developer.txt,399,213,410,210,271
pdf_resume_1989,Full-stack Developer.txt,827,908,741,837,738
pdf_resume_1993,Full-stack Developer.txt,432,257,327,393,366
pdf_resume_1994,Full-stack Developer.txt,663,829,679,523,618
pdf_resume_1995,Full-stack Developer.txt,66,78,72,36,120
pdf_resume_1996,Full-stack Developer.txt,406,398,558,466,35
pdf_resume_1998,Full-stack Developer.txt,301,499,324,303,561
pdf_resume_20,Full-stack Developer.txt,93,123,103,75,354
pdf_resume_2005,Full-stack Developer.txt,792,694,638,586,209
pdf_resume_2007,Full-stack Developer.txt,51,26,82,23,112
pdf_resume_2008,Full-stack Developer.txt,60,74,69,37,112
pdf_resume_2009,Full-stack Developer.txt,133,89,124,65,155
pdf_resume_201,Full-stack Developer.txt,18,34,16,120,17
pdf_resume_2010,Full-stack Developer.txt,98,64,96,182,67
pdf_resume_2011,Full-stack Developer.txt,34,34,39,28,46
pdf_resume_2012,Full-stack Developer.txt,808,501,857,689,536
pdf_resume_2013,Full-stack Developer.txt,111,69,116,307,137
pdf_resume_2014,Full-stack Developer.txt,723,449,558,662,366
pdf_resume_2015,Full-stack Developer.txt,331,507,758,557,746
pdf_resume_2020,Full-stack Developer.txt,220,30,195,154,220
pdf_resume_2022,Full-stack Developer.txt,344,199,383,273,85
pdf_resume_2025,Full-stack Developer.txt,344,524,224,626,457
pdf_resume_2027,Full-stack Developer.txt,365,318,299,145,301
pdf_resume_2035,Full-stack Developer.txt,153,156,172,112,200
